ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
466096,Male,Yes,76,Yes,Lawyer,0,Low,2,4,5.358,6.242,1.555,4.522,B
464433,Male,No,33,Yes,Artist,,Low,,2,5.346,6.609,6.897,2.564,A
461082,Male,No,23,No,Healthcare,8,Low,4,1,12.175,-1.872,10.184,1.907,D
465942,Female,Yes,33,Yes,Marketing,8,High,2,6,7.703,2.169,12.064,2.665,D
464354,Female,No,43,Yes,Engineer,3,Low,2,4,9.014,5.765,4.219,2.25,A
464252,Male,Yes,35,Yes,Artist,1,Average,4,6,12.186,5.674,7.753,9.966,C
463463,Male,Yes,32,No,Doctor,0,Low,2,6,6.329,4.065,6.873,1.373,A
465592,,Yes,65,Yes,Entertainment,1,Low,1,6,4.864,5.02,-4.253,4.081,B
462214,Male,Yes,49,No,Doctor,1,Low,2,4,6.992,2.303,8.205,11.224,D
466707,Female,Yes,48,Yes,Homemaker,1,Low,4,6,4.072,0.171,5.851,1.302,B
459956,Female,Yes,39,Yes,Healthcare,8,Average,2,6,5.595,6.022,11.495,11.386,D
460847,Male,No,27,Yes,Artist,1,Low,3,6,4.243,8.259,6.992,5.473,A
463222,Female,No,36,Yes,Healthcare,2,Low,,6,7.993,2.015,7.25,4.365,A
462816,Male,Yes,76,No,Entertainment,0,Low,1,6,10.733,10.422,8.853,7.25,D
461979,Male,Yes,,Yes,Artist,9,Average,2,6,17.402,9.361,15.037,5.758,C
467170,Male,Yes,35,Yes,Artist,8,Low,4,7,3.462,2.574,2.222,2.587,A
462609,Female,Yes,48,No,Doctor,4,Low,1,4,9.692,14.283,7.178,6.594,D
466332,Male,No,23,No,Healthcare,0,Low,3,2,11.984,-0.728,5.524,-3.194,D
459594,Female,Yes,42,Yes,Artist,5,Low,1,6,5.249,2.909,2.371,3.698,A
464147,Male,,41,Yes,Artist,0,High,3,6,14.096,8.495,8.834,6.317,C
463007,Male,Yes,29,No,Executive,,High,3,6,12.122,4.469,4.05,2.824,D
464119,Male,Yes,36,Yes,Artist,0,Average,2,6,17.808,8.298,10.208,8.864,C
463310,Male,Yes,60,Yes,Entertainment,0,Low,2,3,9.884,,2.965,4.585,A
465706,Female,Yes,46,Yes,Artist,1,Average,3,6,12.337,14.664,3.399,8.716,C
459826,Female,No,31,No,,,Low,1,7,10.366,13.748,5.012,10.425,C
466174,Female,No,20,No,Healthcare,8,Low,4,2,8.698,7.795,5.831,7.298,D
463596,Female,No,31,No,Healthcare,0,Low,4,6,27.52,15.093,6.179,1.534,C
465455,Male,No,26,No,Doctor,0,Low,2,6,17.172,,-1.681,11.904,D
462867,Male,Yes,28,No,Artist,1,Low,2,6,3.253,4.95,1.006,0.906,A
459140,Female,No,18,No,Healthcare,7,Low,6,6,7.812,3.295,6.098,2.557,D
464295,Female,No,30,No,Healthcare,7,Low,6,4,20.214,10.063,8.832,6.738,C
460067,Female,No,39,Yes,Entertainment,11,Low,1,6,8.826,4.511,2.68,3.329,A
467222,Male,Yes,74,Yes,Entertainment,1,Average,2,6,8.505,1.972,7.128,4.183,A
461482,Female,No,52,Yes,Artist,9,Low,1,6,9.886,13.933,11.925,10.644,C
462514,,No,25,Yes,Healthcare,,Low,2,4,8.639,,6.094,7.405,D
459796,Male,Yes,66,Yes,Artist,,Average,3,6,,1.943,16.146,10.422,C
463722,Male,Yes,55,Yes,Executive,9,High,2,6,12.516,5.622,10.61,11.777,C
462278,Male,No,31,Yes,Healthcare,0,Low,4,6,11.459,20.633,10.477,5.845,C
463799,Female,No,41,Yes,Artist,0,Low,4,2,-1.195,-1.956,-3.579,5.601,B
464259,Male,Yes,59,Yes,Artist,1,Average,4,6,3.092,2.827,-1.584,1.58,B
467159,Female,Yes,,Yes,Homemaker,8,High,2,6,7.223,8.523,-3.186,11.82,D
460669,Male,,48,Yes,Executive,0,Low,2,1,0.321,1.994,4.725,0.634,B
462003,Male,Yes,79,No,Lawyer,9,Low,3,6,7.319,3.185,10.074,9.027,D
461216,Female,No,43,No,,,Low,,6,8.04,1.654,2.926,3.75,A
464298,Male,No,26,No,Doctor,1,Low,1,6,7.225,6.673,5.05,0.157,A
465039,Female,Yes,88,No,Lawyer,0,High,2,6,2.933,-2.591,-1.268,3.161,B
467973,Female,Yes,66,Yes,Engineer,0,Average,3,6,5.286,4.512,3.732,1.398,A
467731,Male,Yes,56,Yes,Artist,,Average,4,6,19.691,8.826,15.847,4.456,C
461721,Male,No,26,Yes,Entertainment,7,Low,5,5,12.321,0.727,4.876,14.401,D
463166,Female,No,41,Yes,Artist,1,Low,1,4,3.317,3.556,4.968,4.866,A
465944,Female,Yes,36,No,Engineer,4,High,3,7,3.925,4.39,5.255,0.448,A
461061,Female,No,38,Yes,Engineer,3,Low,1,2,7.099,-1.708,-0.369,0.914,B
463010,Male,Yes,81,No,Executive,0,Low,1,6,12.005,6.462,2.678,4.632,D
464756,Female,No,,No,Engineer,5,Low,3,4,8.403,3.722,0.301,1.947,B
467366,Male,No,42,Yes,Artist,,Low,1,4,8.425,3.988,6.474,0.645,A
464006,Male,No,32,No,Healthcare,0,Low,5,6,4.042,2.759,2.238,3.561,B
461206,Male,No,28,Yes,Healthcare,9,Low,1,6,13.373,7.153,5.276,10.28,D
466216,Male,No,29,No,Entertainment,1,Low,4,4,4.859,5.098,5.951,4.838,A
463690,Female,No,28,No,Healthcare,7,Low,4,6,8.813,5.97,7.663,11.355,D
465929,Male,No,26,Yes,Healthcare,8,Low,5,6,7.956,,6.153,2.775,D
461736,Male,Yes,47,Yes,Entertainment,1,Average,4,6,17.126,11.815,12.265,8.43,C
460402,Female,Yes,50,Yes,Doctor,1,Low,2,7,,2.294,-0.736,3.315,A
467367,Male,Yes,70,Yes,Lawyer,1,Low,2,,2.149,-1.395,1.053,7.173,B
464770,Female,No,38,No,Engineer,,Low,1,4,7.285,6.007,3.923,4.373,A
464918,Male,No,39,No,Artist,1,Low,1,4,12.64,10.354,11.258,9.072,D
461639,Male,Yes,60,Yes,Artist,0,Average,2,6,5.646,-0.708,5.281,6.218,A
464254,Male,Yes,63,Yes,Entertainment,0,Average,3,6,25.371,-0.098,11.018,6.634,C
462579,Female,Yes,68,No,Lawyer,1,Low,2,4,-2.72,0.341,-0.221,9.076,B
466976,Male,Yes,47,Yes,Artist,0,Low,1,6,4.013,2.531,3.608,0.898,B
467079,Male,Yes,40,Yes,Artist,1,Low,2,6,3.45,-5.944,-0.843,2.852,B
467724,Male,Yes,46,No,Artist,1,High,3,6,1.634,1.48,0.714,2.047,B
459792,Male,Yes,42,Yes,Artist,6,Low,3,6,6.617,4.742,3.045,3.902,A
464789,Female,Yes,48,Yes,Artist,0,Average,5,4,4.582,5.037,-0.351,4.731,B
467143,Female,No,53,No,Lawyer,1,Low,3,6,13.63,1.026,11.986,3.088,D
464370,Male,Yes,65,Yes,Entertainment,0,Average,2,6,0.145,-5.622,2.47,6.264,B
459415,Male,No,26,No,Doctor,0,Low,4,6,3.591,3.857,6.683,4.476,A
459387,Male,No,35,Yes,Doctor,0,Low,1,6,7.791,11.501,3.737,6.645,D
467895,Female,No,27,Yes,Healthcare,0,Low,4,6,20.279,7.182,7.964,7.678,C
459838,Female,Yes,86,No,Lawyer,0,High,2,6,13.472,8.087,15.646,6.074,C
463695,Female,No,30,Yes,Doctor,1,Low,4,2,4.916,,5.689,4.845,A
464512,Male,Yes,43,No,Executive,8,Low,3,6,6.538,2.463,4.403,4.758,A
467419,Female,Yes,38,Yes,Artist,4,Low,1,6,5.94,2.963,-1.636,2.632,B
462511,Female,Yes,66,Yes,Lawyer,1,High,2,6,6.13,3.096,7.982,5.371,C
464124,Female,Yes,74,Yes,Doctor,1,Low,2,6,4.522,-3.538,1.552,7.97,B
459638,Male,No,25,Yes,Healthcare,,Low,,6,5.474,-5.507,5.424,5.408,D
466194,Male,Yes,89,No,Lawyer,0,Low,1,6,5.566,6.769,7.789,3.435,A
461807,Male,,30,Yes,Doctor,,Low,4,6,11.111,0.955,12.243,14.022,D
460456,Male,Yes,33,No,Executive,0,High,5,3,10.846,5.724,8.414,4.195,D
462932,Female,Yes,37,Yes,Homemaker,3,High,3,6,8.48,,3.579,1.97,A
461297,Male,Yes,69,No,Lawyer,0,High,2,6,11.584,8.776,11.573,4.829,C
464430,Female,Yes,51,Yes,Engineer,6,Average,2,6,3.835,,5.708,2.127,C
459416,Male,No,19,No,Artist,10,Low,3,6,5.927,5.851,3.419,0.968,A
464743,Male,Yes,45,Yes,Entertainment,0,Average,2,4,7.788,3.3,2.334,5.394,B
466276,Female,No,32,No,Doctor,0,Low,5,4,10.245,8.714,4.904,4.194,D
467829,Female,No,22,No,Doctor,3,Low,4,2,14.738,2.771,13.511,8.962,D
463813,Female,No,26,No,Engineer,1,Low,6,6,4.008,1.879,3.605,1.798,A
461733,Female,Yes,43,Yes,Artist,0,High,3,6,4.002,-1.847,2.389,6.314,B
466925,Male,No,19,No,Healthcare,7,Low,2,6,7.745,6.307,5.585,5.721,D
467846,Male,Yes,48,Yes,Artist,1,Average,3,6,15.064,19.79,5.411,1.853,C
459596,Female,Yes,61,Yes,Doctor,1,Average,2,6,2.926,10.026,4.749,0.897,B
460597,Female,No,20,No,Marketing,1,Low,2,3,4.168,3.948,8.069,7.56,D
467788,Male,No,22,No,Healthcare,0,Low,4,6,11.357,2.209,4.312,11.642,D
467966,Female,No,31,Yes,Entertainment,9,Low,3,7,6.85,3.463,9.157,7.297,D
464503,Male,No,25,Yes,Artist,9,Low,3,6,5.115,7.636,6.099,4.843,A
460242,Male,Yes,41,Yes,Healthcare,8,Low,3,6,8.731,5.035,12.485,15.57,C
467014,Male,Yes,36,Yes,Executive,9,High,3,6,21.067,15.199,-8.885,19.293,C
466637,Male,Yes,48,Yes,Artist,1,High,5,2,14.088,13.622,7.393,3.862,C
462553,Male,No,27,No,Artist,1,Low,1,6,-2.053,3.498,-0.206,4,B
459287,Male,No,35,Yes,Lawyer,1,Low,1,4,2.841,5.104,4.171,5.667,D
464074,Female,Yes,39,Yes,Doctor,0,Average,3,6,21.8,8.369,9.214,0.472,C
463734,Male,Yes,38,No,Executive,0,Average,3,6,4.909,3.546,6.105,1.992,A
466575,Female,Yes,57,Yes,Artist,7,Average,3,6,11.233,3.337,10.219,6.341,C
459193,Male,No,38,Yes,Artist,1,Low,1,6,8.337,4.671,5.765,1.927,A
462143,Male,Yes,80,No,Artist,,Low,2,6,5.828,4.184,4.602,0.67,A
467700,Male,Yes,57,Yes,Entertainment,,Average,2,6,15.287,16.264,5.098,13.03,C
467140,Male,Yes,61,Yes,Entertainment,9,Average,2,6,18.691,5.049,8.946,4.395,C
463356,Male,No,29,Yes,Healthcare,5,Low,4,2,12.964,5.317,10.734,13.316,D
466797,Female,No,23,No,Healthcare,,Low,4,6,12.087,-2.426,12.112,11.553,D
459234,Female,Yes,83,No,Lawyer,1,Low,1,6,9.994,1.014,1.789,4.903,D
460442,Male,Yes,37,,Entertainment,0,Average,3,6,3.843,4.55,5.357,3.578,B
463901,Male,Yes,35,No,Artist,0,Low,6,4,5.221,6.162,11.743,12.829,C
465494,Male,Yes,41,Yes,Doctor,9,Average,2,6,-0.724,4.133,0.332,9.806,B
461552,Female,Yes,38,Yes,Artist,,Average,2,6,0.313,-2.891,1.723,-1.692,B
459239,Male,Yes,81,No,Entertainment,1,Low,1,6,6.967,1.898,0.786,3.296,A
466379,Female,Yes,58,Yes,Homemaker,2,Low,1,6,15.069,4.567,5.243,17.204,C
464759,Female,No,38,No,Engineer,8,Low,1,4,9.716,4.572,4.022,1.448,A
461994,Male,Yes,18,No,Doctor,10,Low,2,6,8.83,6.848,10.662,5.248,D
461802,Male,No,37,Yes,Artist,1,Low,4,6,10.276,4.167,-1.713,6.949,B
462527,Male,Yes,43,No,Artist,4,Average,2,6,10.665,5.823,10.982,10.339,C
461800,Female,No,36,Yes,Doctor,4,Low,1,2,2.217,,-2.331,8.072,B
460933,Female,Yes,76,Yes,Lawyer,0,High,2,6,8.289,3.777,4.403,2.939,A
460189,Male,No,33,No,Entertainment,14,Low,1,6,0.47,-2.782,9.444,9.228,D
459031,Male,Yes,43,No,Executive,1,High,5,4,3.281,-2.765,5.627,3.979,B
464673,Male,Yes,47,No,Executive,1,High,7,2,7.359,6.309,8.848,-1.85,D
459101,Male,Yes,81,No,Lawyer,8,Low,2,6,,5.559,0.942,2.033,B
460136,Male,No,27,Yes,Artist,10,Low,3,6,4.696,-0.42,4.29,5.913,D
460973,Male,No,29,No,Entertainment,1,Low,5,6,3.567,4.393,3.393,0.04,D
460187,Female,No,38,Yes,Doctor,4,Low,3,6,4.525,4.043,1.361,1.896,A
460679,Female,No,19,,Healthcare,9,Low,4,3,9.684,7.809,4.96,9.155,D
459700,Male,Yes,37,Yes,Executive,0,Average,5,6,5.301,1.59,4.998,5.584,B
464787,Male,No,,No,Entertainment,1,Low,1,4,7.117,5.497,4.187,2.71,A
467201,Female,No,33,Yes,Engineer,,Low,5,7,16.683,0.095,6.816,11.337,D
462614,Male,Yes,51,No,Entertainment,1,Average,5,4,9.368,8.826,6.45,0.451,D
460813,,Yes,86,No,Lawyer,1,High,2,6,3.145,7.669,4.172,2.17,A
462698,Female,Yes,56,Yes,Entertainment,1,Average,2,6,3.264,2.531,6.45,3.854,A
463344,Male,Yes,59,Yes,Artist,3,Average,2,6,10.558,4.835,2.637,4.246,B
463633,Male,Yes,33,Yes,Doctor,0,Average,2,6,-3.152,-1.501,-2.246,-1.04,B
466278,Female,No,31,No,,0,Low,2,3,8.77,5.388,5.961,4.889,A
464964,Female,Yes,71,No,Artist,,High,2,4,6.162,9.263,-1.669,-1.215,B
462317,Female,No,32,No,Entertainment,3,Low,6,4,11.481,5.481,4.244,7.489,D
467353,Male,Yes,26,No,Artist,3,Low,2,6,4.989,5.692,5.318,6.121,A
464169,Male,,89,No,Lawyer,1,High,2,6,16.877,7.286,4.723,13.259,D
464553,Male,Yes,70,,Artist,1,Low,2,6,2.513,-0.051,3.909,2.684,B
463518,Male,Yes,30,No,Executive,5,High,4,6,5.853,4.495,6.981,2.605,A
459711,Male,Yes,37,No,Executive,9,High,6,6,12.078,6.223,8.642,8.593,D
460788,Female,No,30,Yes,Doctor,0,Low,9,4,10.943,6.182,2.725,2.891,A
459392,Female,No,23,No,Doctor,0,Low,3,6,11.62,4.519,8.692,6.899,C
467887,Female,No,42,Yes,Artist,0,Low,2,1,8.023,-2.619,2.655,5.832,B
467743,Male,Yes,48,No,Executive,1,High,4,1,4.055,-2.742,-0.916,5.851,B
460368,Male,No,28,Yes,Healthcare,0,Low,7,6,26.193,10.883,1.396,-1.762,C
463126,Female,Yes,65,Yes,Artist,3,Average,2,6,13.807,11.358,7.732,0.319,C
467046,Female,No,28,No,Doctor,0,Low,5,3,3.501,4.346,7.202,6.296,A
463099,Male,Yes,85,Yes,Lawyer,,Low,1,6,3.337,-3.949,3.954,6.287,B
462439,Male,No,18,No,Healthcare,1,Low,4,6,6.294,-0.855,7.751,9.838,D
464182,Male,Yes,35,Yes,Artist,4,Average,2,2,13.867,14.289,8.204,10.869,C
464810,Female,No,27,No,Engineer,1,Low,1,4,5.201,0.646,3.76,1.069,A
464234,Male,Yes,68,Yes,Entertainment,0,Low,3,2,2.913,6.051,5.419,1.914,A
464683,Male,Yes,52,No,Engineer,0,Average,6,4,4.625,2.22,-0.692,1.261,B
463349,Male,No,20,No,Healthcare,5,Low,5,2,5.302,3.937,5.626,8.88,D
465866,Male,Yes,35,Yes,Artist,7,Low,3,6,4.745,-1.719,16.385,15.397,D
465261,Female,No,21,Yes,Healthcare,0,Low,4,1,9.958,3.676,3.053,5.134,D
459780,,No,42,No,Entertainment,1,Low,3,6,4.901,8.078,6.38,5.14,A
462031,Female,Yes,50,Yes,Artist,0,Average,2,6,15.151,5.689,7.527,3.435,C
464933,Male,No,25,No,,0,Low,1,4,6.252,4.567,9.762,10.417,D
463941,Female,No,32,No,Artist,1,Low,6,4,4.426,6.58,8.368,14.185,D
466842,Male,No,19,No,Healthcare,8,Low,5,2,10.582,6.964,6.145,12.347,D
459014,Male,No,22,No,Healthcare,0,Low,4,6,15.077,6.78,3.671,4.792,D
462420,Male,No,27,Yes,Healthcare,1,Low,3,6,15.962,10.464,2.417,5.189,C
465250,Male,No,22,No,Healthcare,0,Low,4,4,8.183,8.032,10.81,9.482,D
466513,Female,Yes,55,Yes,Artist,1,Average,3,6,3.747,5.02,5.095,5.004,B
461791,Female,No,22,No,Lawyer,8,Low,1,6,10.91,0.17,5.07,15.572,D
467160,Male,Yes,40,No,,0,Average,2,3,,4.517,4.152,2.29,A
464586,Female,No,46,Yes,Artist,1,Low,1,3,2.049,1.5,0.292,8.456,B
461391,Male,Yes,65,Yes,Entertainment,3,Low,3,6,14.358,8.94,3.657,8.73,C
466658,Female,No,18,No,Healthcare,0,Low,4,6,7.994,6.36,1.013,0.694,D
459728,Female,Yes,53,Yes,Artist,2,Average,4,6,9.762,7.499,6.465,10.452,C
464618,Male,,35,Yes,Artist,5,Low,1,6,,-2.179,1.944,3.461,B
462219,Male,Yes,59,No,Executive,0,Low,5,4,0.96,-0.542,1.375,4.591,B
467553,Female,No,32,Yes,Healthcare,8,Low,3,6,14.499,10.068,2.965,3.727,D
459655,Male,Yes,39,Yes,Artist,1,Average,3,6,-2.711,-1.437,2.537,-1.102,B
462182,Male,Yes,88,No,Artist,7,Low,1,6,0.696,-4.2,2.628,1.918,D
459119,Male,Yes,61,Yes,Executive,9,High,3,6,14.492,7.721,11.648,10.518,C
460721,Male,No,,No,Healthcare,1,Low,4,6,9.744,0.872,7.515,0.311,D
459517,Male,No,31,Yes,Healthcare,1,Low,4,6,2.067,5.411,4.864,3.507,D
461441,Male,Yes,58,,Artist,1,Average,4,6,12.703,9.077,8.054,10.924,C
465390,Female,No,27,Yes,Marketing,3,Low,3,6,7.138,2.132,2.615,11.023,D
466160,Female,Yes,51,Yes,Engineer,1,Average,2,6,6.921,10.686,9.508,20.026,C
463842,Female,Yes,48,Yes,Engineer,0,High,4,6,2.528,5.565,1.285,6.857,B
465902,Male,No,25,Yes,Executive,3,Low,3,6,10.868,0.194,3.856,4.82,D
467034,Male,Yes,89,No,Executive,0,High,2,6,7.651,4.275,4.043,2.637,A
466247,Female,,51,Yes,Artist,0,Low,4,2,20.282,4.513,7.371,2.707,C
465747,Female,No,40,Yes,Artist,6,Low,1,6,15.223,6.39,11.635,10.601,C
464203,Male,No,56,Yes,Artist,2,Low,1,6,2.419,2.61,2.271,1.945,B
462373,Male,Yes,36,Yes,Entertainment,9,High,3,6,8.449,-1.993,2.738,-0.524,B
465364,Female,No,38,Yes,Doctor,5,Low,5,2,4.767,6.289,4.251,2.108,A
464280,,Yes,47,Yes,Entertainment,1,Low,4,6,8.967,10.633,10.209,5.775,C
460993,Male,Yes,61,Yes,Artist,1,Average,4,6,14.974,14.384,13.855,9.592,C
464227,Male,Yes,89,Yes,Lawyer,0,High,2,6,11.779,0.445,6.055,6.915,C
461141,Male,Yes,55,No,Homemaker,2,Low,1,3,,6.11,7.525,1.213,A
465297,Male,Yes,88,No,,,High,3,,7.122,0.141,3.699,6.214,A
467282,Female,Yes,43,Yes,Artist,4,Average,2,6,4.817,1.137,7.764,2.753,A
459790,Male,No,28,No,Doctor,10,Low,3,6,15.193,-2.899,10.557,5.967,C
464670,Male,Yes,42,No,Entertainment,0,Average,4,4,4.169,-2.986,0.965,4.868,B
462093,Male,No,33,Yes,Artist,1,Low,,4,12.891,7.878,6.05,14.225,D
459398,Female,Yes,60,No,Lawyer,,High,2,6,7.062,11.585,7.46,16.485,C
461136,Male,No,59,Yes,Artist,1,Low,1,6,8.252,-1.96,4.124,-0.211,B
461379,Male,No,31,Yes,Healthcare,0,Low,,5,13.318,6.576,8.828,9.8,D
461956,Female,No,31,Yes,Artist,2,Low,,6,1.56,2.734,2.721,4.32,A
460283,Male,Yes,43,Yes,Doctor,14,Low,2,6,6.289,2.495,3.18,3.568,A
460337,Female,No,42,Yes,Marketing,10,Low,3,6,4.742,0.499,11.541,4.774,D
463275,Male,Yes,29,No,Entertainment,7,Average,2,3,6.391,7.244,-2.807,11.25,D
461234,Female,No,53,Yes,Artist,3,Low,,4,10.41,4.691,4.376,2.431,A
466861,Female,No,21,No,Healthcare,8,Low,7,2,6.457,3.548,0.962,4.477,D
463177,Male,No,41,Yes,Entertainment,7,Low,2,1,11.936,3.702,7.599,6.644,D
461874,Male,Yes,48,Yes,Doctor,,Average,3,3,10.115,3.373,5.39,0.946,A
462506,Male,No,31,No,Healthcare,1,Low,4,6,13.007,8.913,12.755,8.833,C
466868,Male,No,26,Yes,Doctor,4,Low,3,2,4.911,6.2,4.755,1.045,A
461253,Female,No,18,No,Healthcare,0,Low,5,4,4.595,6.116,1.647,9.387,D
460466,Female,No,19,No,Healthcare,8,Low,,6,5.078,2.441,9.775,-0.935,D
461830,Male,Yes,42,Yes,Executive,1,High,3,6,5.069,-1.644,11.309,8.497,C
464748,Female,Yes,52,No,Engineer,9,Average,5,4,,2.446,-0.614,-3.346,B
461904,Female,Yes,50,Yes,Artist,4,Average,2,5,19.197,10.439,10.994,5.36,C
466737,Male,No,33,,Entertainment,1,Low,,6,3.39,3.539,10.594,6.981,D
459153,Female,Yes,75,Yes,,0,High,2,6,0.879,2.664,0.524,5.674,B
467562,Male,Yes,71,Yes,Executive,,High,3,6,4.126,5.416,1.419,2.893,A
465168,Female,Yes,59,No,Entertainment,8,Average,2,6,2.959,2.836,-1.75,4.534,B
459162,Female,Yes,,Yes,Lawyer,0,High,2,6,,3.811,0.822,3.162,A
462831,Male,Yes,29,No,Executive,1,High,3,6,4.847,7.06,2.104,10.917,D
465576,Male,Yes,43,No,Executive,4,Average,5,4,2.842,4.886,5.512,3.57,A
464474,Female,No,52,Yes,Artist,1,Low,1,6,6.996,7.012,6.417,2.387,A
460566,Male,Yes,36,,Homemaker,,Average,2,3,16.532,6.276,11.066,11.083,C
465169,Female,No,59,Yes,Doctor,0,Low,4,6,4.152,7.874,2.798,5.455,B
460235,Female,No,23,No,Healthcare,1,Low,3,6,10.756,8.586,9.648,1.353,D
462580,Female,No,39,Yes,Artist,0,Low,1,4,4.204,3.89,3.764,0.696,B
467313,Male,Yes,39,Yes,Entertainment,1,Average,2,6,1.422,1.326,-3.085,3.196,B
460400,Female,Yes,46,Yes,Entertainment,5,Low,2,6,9.589,3.021,6.805,2.809,A
463406,Male,No,33,No,Marketing,0,Low,4,3,18.05,6.002,3.256,11.464,C
459135,Male,Yes,53,Yes,Executive,0,High,4,6,9.011,13.576,4.854,7.062,C
465862,Female,,50,Yes,Artist,8,Average,1,6,7.258,4.742,0.52,3.199,A
462972,Female,Yes,62,Yes,Artist,1,Low,1,6,-2.277,-0.67,-0.388,3.483,B
466284,Male,Yes,46,Yes,Artist,1,Average,5,2,12.926,7.113,8.235,6.195,C
464410,Male,Yes,40,Yes,Artist,0,Average,2,6,17.751,3.717,9.938,3.603,C
466005,Male,No,62,Yes,Entertainment,1,Low,4,2,16.714,9.695,15.555,11.19,C
460821,Female,No,31,Yes,Healthcare,,Low,2,4,16.353,8.389,-0.022,5.801,D
459206,Female,No,25,No,Artist,1,Low,3,6,11.461,1.727,14.488,7.839,C
467571,Male,No,23,No,Marketing,0,Low,,0,17.396,5.973,15.742,-4.474,C
461156,Male,No,22,No,Marketing,3,Low,6,3,9.429,2.706,-0.318,5.078,D
465515,Female,Yes,47,Yes,Artist,1,High,6,6,2.225,2.915,2.82,2.879,B
460883,Male,Yes,68,Yes,Artist,0,High,2,6,4.384,6.611,-1.861,4.6,B
465380,Male,No,25,No,Entertainment,5,Low,2,6,,-6.465,14.12,7.57,D
467435,Female,No,30,No,Artist,0,Low,,6,9.252,,10.263,1.909,C
461218,Male,Yes,27,No,Executive,0,Low,6,6,6.604,3.684,7.976,6.124,D
467186,Male,Yes,38,Yes,Entertainment,2,Average,3,3,1.481,5.269,0.424,5.109,B
459827,Female,No,33,No,,,Low,1,7,15.053,13.268,9.486,2.175,C
461859,Female,Yes,46,No,Artist,5,Low,5,6,16.975,2.84,8.946,1.71,C
467821,Female,Yes,37,Yes,Artist,1,Low,2,6,12.454,7.638,13.121,5.64,C
462525,Female,Yes,41,Yes,Artist,0,Average,2,6,14.856,5.185,9.403,8.24,C
462787,Female,No,29,No,Artist,1,Low,1,3,5.62,2.284,2.852,5.477,A
459055,Female,No,19,No,Entertainment,1,Low,5,6,15.516,1.148,10.895,4.609,D
462605,Male,Yes,82,,Executive,1,High,2,4,,5.965,11.455,2.364,D
461252,Female,Yes,48,Yes,Doctor,1,Low,1,3,10.587,4.797,2.445,1.694,D
464340,Male,Yes,67,Yes,Artist,1,High,2,6,1.121,3.827,-0.745,3.657,B
461872,Female,Yes,77,Yes,Lawyer,0,High,2,6,2.771,2.53,4.07,3.094,B
459746,Male,,56,Yes,Artist,1,Average,2,6,4.489,-2.44,4.986,4.352,B
466274,Male,Yes,69,Yes,Executive,0,Low,,6,3.305,3.763,3.619,3.127,A
467499,Male,Yes,40,Yes,Artist,,Low,3,6,11.439,3.876,12.687,8.39,C
467423,Male,Yes,61,Yes,Artist,0,Low,1,6,4.635,2.142,4.251,8.581,B
463865,Male,Yes,46,Yes,Artist,0,Average,5,6,4.449,-0.272,-0.406,2.537,B
467504,Female,,31,No,Doctor,1,Low,4,6,8.622,1.58,5.156,8.75,D
458984,Male,Yes,39,Yes,Artist,0,Average,3,6,12.159,5.356,9.166,8.804,C
459142,Female,Yes,89,Yes,Artist,0,High,3,6,12.868,16.443,16.464,9.054,C
462993,Male,Yes,30,No,Artist,,Average,3,6,3.324,0.032,3.741,3.117,B
467947,Female,,59,Yes,Artist,1,Average,4,6,15.069,11.214,2.662,6.387,C
466389,Female,Yes,47,Yes,Engineer,0,Average,2,6,0.645,-0.592,4.195,5.345,A
460632,Female,No,22,No,Healthcare,0,Low,3,3,,5.82,12.218,3.339,D
465626,Female,No,42,Yes,Artist,7,Low,3,6,11.059,13.188,10.031,8.995,C
461768,,Yes,69,Yes,Artist,0,High,2,6,13.796,1.975,12.244,8.266,C
462242,Female,No,30,Yes,Entertainment,0,Low,5,1,17.456,10.166,3.648,6.451,D
466949,Male,Yes,,No,Executive,12,High,7,6,0.729,2.502,3.79,6.861,B
465479,Male,No,27,No,Artist,1,Low,1,4,1.907,5.047,-1.268,4.214,D
464845,Male,Yes,30,No,Engineer,1,Average,3,4,8.08,4.44,7.942,5.167,A
465066,Male,Yes,47,Yes,Executive,7,High,4,6,6.239,8.39,13.341,5.729,C
466817,Female,Yes,81,No,Lawyer,0,High,2,6,5.498,-0.79,0.788,0.46,B
466436,Male,Yes,42,No,Doctor,0,Average,3,6,4.591,-5.948,-1.34,1.81,B
467974,Female,No,43,Yes,Artist,,Low,1,4,2.279,-1.324,5.173,2.934,B
460341,Female,No,31,No,Entertainment,11,Low,5,7,9.005,1.465,7.949,2.446,D
467463,Female,Yes,39,Yes,Artist,8,Average,3,6,7.106,-3.965,0.96,7.07,B
466235,Female,Yes,57,Yes,Artist,0,Average,4,4,13.917,6.111,16.485,-1.914,C
459371,Male,Yes,35,Yes,,,Low,2,6,5.568,2.896,2.836,1.828,A
460233,Male,No,43,Yes,Doctor,0,Low,,6,13.763,9.244,11.124,9.89,D
466094,Female,No,31,No,Healthcare,0,Low,3,6,-0.943,4.318,0.546,0.88,B
461451,Female,No,28,Yes,Engineer,1,Low,6,2,3.681,3.479,0.909,2.052,A
460473,Male,Yes,58,Yes,Artist,0,Average,2,4,1.546,4.308,-0.219,9.845,B
461786,Male,Yes,71,Yes,Lawyer,0,High,2,,16.706,7.8,15.687,7.252,C
