ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
464071,Male,Yes,82.0,Yes,Lawyer,0.0,High,2.0,6.0,6.74,3.463,-1.33,4.599,B
464202,Male,Yes,40.0,Yes,Artist,14.0,Low,1.0,6.0,4.468,3.55,3.4360000000000004,1.919,A
467163,Male,No,32.0,No,Healthcare,9.0,Low,3.0,6.0,6.395,0.11900000000000001,4.061,3.61,D
463453,Male,No,27.0,Yes,Healthcare,2.638210266264068,Low,4.0,6.0,2.416,1.474,4.864,2.875,B
466795,Male,No,55.0,Yes,Entertainment,2.638210266264068,Average,5.0,6.0,5.8660000000000005,5.166,6.407,3.585,B
461932,Female,No,21.0,No,Healthcare,3.0,Low,2.0,4.0,9.074,2.4290000000000003,10.764000000000001,6.111000000000001,D
467280,Female,No,28.0,No,Entertainment,10.0,Low,2.0,6.0,2.542,5.734,6.343,4.782,D
463658,Male,Yes,43.0,Yes,Artist,3.0,Average,3.0,6.0,8.44,23.084,2.5860000000000003,4.031000000000001,C
460579,Female,Yes,38.0,No,Engineer,0.0,Average,5.0,3.0,3.4930000000000003,2.9589999999999996,5.387432820897396,3.338,A
462310,Male,Yes,63.0,Yes,Artist,5.0,Average,4.0,6.0,20.45,5.52843433208488,1.3159999999999998,12.610999999999999,C
460321,Male,Yes,25.0,Yes,Artist,3.0,Average,2.0,6.0,1.406,2.747,7.081,5.695,B
464537,Male,Yes,41.0,Yes,Artist,8.0,Average,3.0,6.0,6.428,2.174,1.169,-0.9279999999999999,A
463335,Male,No,27.0,Yes,Doctor,2.638210266264068,Low,1.0,4.0,6.375,3.01,3.589,5.691,A
467346,Male,Yes,43.43930417244422,Yes,Artist,1.0,Average,3.0,6.0,14.434000000000001,10.849,8.408,4.944,C
466126,Female,Yes,57.0,No,Engineer,0.0,Low,1.0,6.0,3.628,9.087,5.447,3.1260000000000003,B
464058,Male,Yes,86.0,Yes,Healthcare,0.0,Low,1.0,6.0,0.228,0.5720000000000001,6.011,3.806,D
462232,Male,Yes,56.0,No,Executive,1.0,High,8.0,4.0,7.151,4.271,0.64,4.882,A
463034,Female,No,27.0,Yes,Homemaker,9.0,Low,1.0,6.0,9.7,5.646,4.216,8.838,D
459543,Male,Yes,70.0,No,Executive,1.0,High,2.0,6.0,8.092,6.414,1.6280000000000001,-0.9179999999999999,A
459635,Female,No,22.0,No,Healthcare,8.0,Low,4.0,6.0,5.559,1.97,6.851,-0.8740000000000001,D
464097,Male,Yes,35.0,Yes,Doctor,5.0,High,2.0,6.0,12.434000000000001,-7.167000000000001,11.704,10.475,D
466930,Male,No,31.0,No,Healthcare,2.0,Low,2.0,5.0,3.488,6.357,4.312,3.7039999999999997,A
463866,Male,Yes,40.0,Yes,Artist,1.0,Average,4.0,6.0,14.462,7.055,0.39299999999999996,15.767000000000001,C
465387,Female,Yes,43.0,Yes,Artist,0.0,Low,2.0,6.0,13.522,6.114,10.157,9.187000000000001,C
463246,Female,Yes,38.0,No,Engineer,9.0,Low,2.0,6.0,3.784,5.479,3.4330000000000003,5.191106528340076,A
459719,Male,Yes,84.0,Yes,Lawyer,2.638210266264068,Low,3.0,4.0,0.9440000000000001,2.7319999999999998,7.6370000000000005,5.29,D
462241,Female,No,28.0,No,Entertainment,1.0,Low,4.0,6.0,9.008,2.022,13.635,2.406,D
462198,Female,No,39.0,No,Engineer,2.0,Low,3.0,3.0,7.141,6.906000000000001,13.637,4.8260000000000005,D
463283,Female,No,48.0,Yes,Artist,1.0,Low,1.0,3.0,3.3930000000000002,4.9239999999999995,0.17600000000000002,6.485,B
466983,Female,Yes,41.0,Yes,Artist,8.0,Average,2.0,6.0,14.472999999999999,5.52843433208488,4.4319999999999995,9.825,C
462812,Female,No,29.0,No,Healthcare,0.0,Low,3.0,6.0,14.63,9.152999999999999,9.057,13.890999999999998,C
462496,Male,Yes,45.0,No,Artist,1.0,Average,3.0,6.0,2.767,5.468,4.321000000000001,6.71,A
461782,Female,Yes,45.0,Yes,Artist,2.638210266264068,High,5.0,6.0,11.556,2.89,8.921,13.714,C
460405,Female,No,41.0,Yes,Entertainment,5.0,Low,2.0,6.0,0.914,0.584,8.054,-2.656,D
460757,Female,Yes,28.0,No,Homemaker,9.0,High,3.0,6.0,5.317,4.4639999999999995,3.747,2.516,A
467396,Male,No,20.0,No,Healthcare,0.0,Low,3.0,6.0,8.29,2.795,10.124,1.315,D
466546,Female,Yes,69.0,Yes,Lawyer,1.0,High,2.0,6.0,4.4910000000000005,4.218,8.72,5.275,B
459138,Male,Yes,53.0,Yes,Artist,1.0,Average,3.0,6.0,11.026,5.914,13.704,8.093,C
464830,Male,No,47.0,No,Executive,1.0,Average,5.0,4.0,6.047000000000001,-0.857,6.226,2.6180000000000003,B
459194,Female,Yes,81.0,Yes,Lawyer,1.0,High,2.0,6.0,7.6,6.1339999999999995,0.479,15.51,C
465043,Male,Yes,48.0,Yes,Doctor,9.0,Average,5.0,6.0,2.395,10.789000000000001,6.446000000000001,13.897,C
461435,Female,Yes,45.0,Yes,Artist,8.0,Average,2.0,6.0,13.857999999999999,7.282,12.113,18.573,C
462512,Female,Yes,28.0,No,Entertainment,2.638210266264068,Average,2.0,4.0,6.291,4.544,0.8740000000000001,2.603,A
467677,Male,No,57.0,No,Entertainment,0.0,High,3.0,4.0,16.68,0.355,0.607,9.345,D
464216,Male,Yes,51.0,Yes,Artist,2.638210266264068,High,3.0,6.0,6.507000000000001,1.6469999999999998,1.4969999999999999,1.875,A
463279,Male,No,27.0,No,Entertainment,0.0,Low,3.0,3.0,7.478,4.2139999999999995,2.21,5.727,A
460395,Female,No,27.0,Yes,Entertainment,8.0,Low,3.0,6.0,10.07,13.138,10.764000000000001,9.234,D
462308,Male,Yes,30.0,Yes,Healthcare,1.0,High,2.0,4.0,10.489,8.051,-2.8539999999999996,0.956,B
461309,Female,No,21.0,No,Healthcare,1.0,Low,4.0,6.0,11.161,8.613999999999999,7.806,9.921,D
459310,Male,No,38.0,Yes,Entertainment,1.0,Low,2.0,2.0,15.773,6.035,-0.851,7.098,D
459786,Male,Yes,57.0,No,Marketing,1.0,High,3.0,6.0,3.8960000000000004,4.962,2.403,2.6860000000000004,A
467215,Female,Yes,78.0,Yes,Lawyer,1.0,High,2.0,6.0,9.64,10.513,7.29,8.969,C
460613,Female,Yes,46.0,Yes,Homemaker,8.0,Average,3.0,3.0,13.415999999999999,8.01,5.997999999999999,14.114,C
461682,Male,Yes,75.0,No,Executive,1.0,High,2.0,6.0,15.575,21.441,5.598,1.8869999999999998,C
466979,Female,Yes,39.0,Yes,Homemaker,2.638210266264068,Low,1.0,3.0,7.865,5.187,5.387432820897396,3.529,A
467077,Male,Yes,61.0,Yes,Artist,1.0,Average,5.0,6.0,11.429,5.52843433208488,9.472000000000001,7.59,C
465605,Female,Yes,52.0,Yes,Engineer,4.0,Low,1.0,3.0,5.686,3.3989999999999996,4.196000000000001,1.367,B
463896,Female,No,25.0,No,Homemaker,0.0,Low,3.0,2.0,17.297,-1.109,7.121,5.006,C
463481,Female,Yes,37.0,Yes,Artist,2.638210266264068,Average,3.0,7.0,2.2640000000000002,4.636,5.944,4.548,B
463323,Male,Yes,31.0,Yes,Healthcare,2.0,Low,2.0,6.0,4.0089999999999995,6.752000000000001,12.597999999999999,5.73,D
464033,Female,No,18.0,No,Healthcare,1.0,Low,4.0,6.0,11.665999999999999,10.874,5.387432820897396,-1.694,D
467637,Male,No,36.0,Yes,Engineer,2.638210266264068,Low,2.0,3.0,10.533,4.69,3.06,8.261000000000001,D
465456,Female,Yes,59.0,Yes,Artist,3.0,High,5.0,1.0,0.294,1.379,5.8870000000000005,4.902,B
467831,Male,Yes,39.0,Yes,Artist,0.0,Average,2.0,6.0,3.733,14.799000000000001,14.367,12.642000000000001,C
466041,Female,Yes,52.0,Yes,Engineer,1.0,Low,1.0,4.0,7.334,3.512,4.336,3.614,A
464285,Female,No,25.0,Yes,Artist,9.0,Low,1.0,6.0,2.6319999999999997,3.002,7.507999999999999,5.042,B
465697,Female,Yes,47.0,No,Artist,7.0,Low,1.0,6.0,14.091,8.341000000000001,3.6639999999999997,10.981,C
465199,Male,Yes,32.0,Yes,Entertainment,1.0,Low,2.0,6.0,6.557,2.9360000000000004,1.273,3.892,A
466057,Female,Yes,38.0,No,Doctor,1.0,Average,2.0,4.0,9.283999999999999,10.776,3.392,5.778,D
467327,Male,Yes,52.0,Yes,Artist,3.0,Average,4.0,6.0,11.49,8.834,6.435,5.361000000000001,C
460495,Male,No,43.43930417244422,No,Healthcare,0.0,Low,6.0,3.0,4.732,9.487,6.539,5.871,D
466180,Male,Yes,70.0,No,Lawyer,0.0,Low,1.0,6.0,-2.386,4.553,3.5010000000000003,-0.34600000000000003,B
467954,Male,No,31.0,No,Healthcare,8.0,Low,4.0,6.0,7.184,1.591,3.6210000000000004,4.762,D
467915,Female,No,23.0,No,Doctor,0.0,Low,4.0,6.0,8.88,4.274,12.262,7.817,C
464786,Male,No,33.0,No,Marketing,1.0,Low,3.0,4.0,10.055,10.021,9.499,6.938,D
462811,Male,Yes,37.0,Yes,Marketing,2.638210266264068,High,2.0,6.0,1.795,-0.494,4.63,-1.056,B
459220,Female,Yes,77.0,Yes,Lawyer,1.0,High,2.0,6.0,2.531,3.655,2.391,6.252999999999999,A
461196,Female,Yes,42.0,Yes,Engineer,8.0,Low,2.0,3.0,12.402000000000001,5.465,14.449000000000002,11.474,D
465069,Male,Yes,73.0,Yes,Healthcare,1.0,Average,3.0,6.0,10.931,6.197,5.381,11.243,C
464959,Female,Yes,40.0,Yes,Engineer,1.0,Average,6.0,4.0,1.5130000000000001,7.449,-0.226,6.928999999999999,B
460537,Female,No,33.0,Yes,Artist,0.0,Low,3.0,3.0,6.011,5.278,2.094,3.299,A
461019,Male,No,18.0,No,Healthcare,0.0,Low,3.0,3.0,7.906000000000001,0.11199999999999999,9.28,-0.9940000000000001,D
467240,Female,Yes,22.0,No,Doctor,6.0,High,3.0,6.0,8.509,1.402,6.506,10.93,D
460116,Female,Yes,43.0,Yes,Artist,1.0,Low,2.0,6.0,3.886,-2.023,4.056,8.85,D
466319,Female,Yes,29.0,No,Healthcare,1.0,Low,4.0,6.0,11.177,0.884,11.724,13.880999999999998,C
465801,Male,Yes,37.0,Yes,Doctor,8.0,Low,6.0,6.0,10.644,10.024,11.13,6.31,C
461686,Male,Yes,43.43930417244422,Yes,Artist,1.0,Low,2.0,6.0,4.039,6.291,0.6629999999999999,-0.396,B
459263,Female,No,32.0,No,Healthcare,8.0,Low,4.0,6.0,2.272,4.372,8.091000000000001,6.197,D
460487,Female,No,42.0,No,Homemaker,2.638210266264068,Low,1.0,3.0,3.95,2.696,11.677,1.129,B
462947,Female,Yes,46.0,Yes,Artist,1.0,Low,1.0,6.0,0.585,0.009000000000000001,7.081,0.688,B
463875,Male,Yes,53.0,Yes,Entertainment,1.0,Low,3.0,2.0,7.372000000000001,4.699,1.28,2.595,A
459704,Male,Yes,41.0,Yes,Artist,1.0,Average,3.0,6.0,-4.045,2.5380000000000003,5.515,5.191106528340076,B
467741,Male,No,21.0,No,Healthcare,1.0,Low,3.0,4.0,14.738,14.522,10.492,9.041,D
464978,Male,Yes,62.0,No,Executive,0.0,High,2.0,4.0,-2.129,6.893,4.209,9.317,B
465402,Male,No,31.0,No,Healthcare,2.638210266264068,Low,3.0,6.0,10.402999999999999,4.273,7.837000000000001,-0.079,D
465191,Female,No,58.0,Yes,Engineer,1.0,Low,1.0,6.0,4.813,2.213,4.276,4.155,A
459459,Male,Yes,36.0,Yes,Artist,4.0,Low,1.0,6.0,6.553999999999999,5.052,5.899,6.724,A
467458,Female,No,28.0,Yes,Entertainment,0.0,Low,2.0,6.0,14.549000000000001,6.432,9.515,3.802,D
459223,Female,Yes,47.0,Yes,Doctor,1.0,Average,4.0,6.0,12.522,8.017000000000001,1.2690000000000001,14.674000000000001,C
465762,Female,No,36.0,No,Engineer,9.0,Low,3.0,4.0,10.74,5.421,8.706,4.171,D
466882,Male,No,36.0,Yes,Artist,0.0,Low,3.0,6.0,6.409,2.898,2.637,3.574,A
463170,Female,Yes,33.0,Yes,Healthcare,0.0,Low,5.0,3.0,12.017000000000001,8.896,11.253,3.7439999999999998,D
462296,Female,Yes,46.0,Yes,Artist,0.0,High,4.0,6.0,15.247,11.287,-2.978,6.977,C
466625,Male,Yes,49.0,Yes,Artist,0.0,Average,2.0,7.0,12.512,12.331,6.898,14.968,C
462043,Male,No,33.0,No,Healthcare,0.0,Low,5.0,6.0,11.692,5.16,10.57,12.452,C
466777,Female,Yes,49.0,Yes,Homemaker,8.0,Average,2.0,6.0,13.205,12.849,0.547,1.9040000000000001,C
459959,Male,Yes,43.43930417244422,Yes,Artist,9.0,Low,4.0,6.0,12.54,4.151,2.697,7.004,D
462470,Male,Yes,80.0,Yes,Executive,3.0,Low,1.0,6.0,7.172000000000001,2.496,2.943,8.104,B
460805,Male,No,36.0,Yes,Healthcare,8.0,Low,4.0,2.0,6.85,2.352,1.7790000000000001,1.4780000000000002,A
460026,Male,No,26.0,No,Engineer,7.0,Low,1.0,6.0,15.245999999999999,7.945,10.859000000000002,1.683,D
463244,Female,Yes,45.0,No,Doctor,1.0,Low,1.0,6.0,-1.849,5.598,6.902,7.8229999999999995,B
463902,Female,Yes,41.0,Yes,Entertainment,2.638210266264068,Average,4.0,6.0,10.187999999999999,4.716,0.943,2.489,C
462032,Female,Yes,69.0,Yes,Artist,0.0,Low,2.0,6.0,13.115,14.988,4.675,7.949,C
467291,Male,Yes,53.0,Yes,Entertainment,1.0,Average,4.0,6.0,9.911,7.832000000000001,6.152,-2.653,D
467847,Male,Yes,41.0,Yes,Artist,8.0,High,2.0,2.0,6.455,5.312,-0.6990000000000001,4.35,A
462243,Male,Yes,43.0,No,Executive,1.0,Low,4.0,6.0,2.0069999999999997,3.758,-0.557,6.07,A
466626,Female,Yes,51.0,Yes,Artist,1.0,Average,2.0,7.0,15.127,9.357000000000001,6.858,7.394,C
464372,Male,Yes,45.0,Yes,Artist,1.0,Average,6.0,5.0,14.93,14.144,6.456,13.652999999999999,C
465005,Male,Yes,50.0,Yes,Executive,4.0,High,3.0,6.0,11.296,12.011,0.45899999999999996,15.110999999999999,C
466185,Male,Yes,57.0,Yes,Doctor,0.0,Average,4.0,6.0,14.47,6.348,12.421,12.379000000000001,C
462165,Male,Yes,70.0,Yes,Lawyer,3.0,High,2.0,6.0,-1.037,10.575999999999999,11.741,1.974,D
464740,Female,Yes,59.0,No,Artist,1.0,Low,3.0,4.0,13.52,4.5169999999999995,7.961,13.363,C
467391,Male,Yes,84.0,Yes,Lawyer,2.638210266264068,Low,1.0,6.0,13.593,8.002,1.835,10.88,C
463753,Female,No,30.0,Yes,Healthcare,0.0,Low,5.0,2.0,8.023,5.456,10.440999999999999,9.418,D
460892,Male,Yes,43.0,Yes,Engineer,2.638210266264068,Average,4.0,7.0,6.244,2.951,1.295,2.04,A
459852,Male,No,40.0,Yes,Artist,7.0,Low,1.0,6.0,5.755,5.11,1.077,5.4270000000000005,A
460777,Male,Yes,74.0,No,Lawyer,0.0,Low,1.0,6.0,4.54,5.162000000000001,-2.542,7.397,D
463202,Male,No,33.0,No,Marketing,0.0,Low,3.0,3.0,8.142000000000001,10.744000000000002,2.938,-2.181,D
466973,Female,Yes,63.0,Yes,Marketing,2.0,Low,1.0,6.0,3.862,3.822,9.671,7.204,D
460739,Male,Yes,41.0,Yes,Executive,2.638210266264068,High,5.0,6.0,4.0969999999999995,3.4339999999999997,4.206,5.303999999999999,A
459217,Female,Yes,60.0,No,Lawyer,1.0,Average,3.0,6.0,2.79,7.683,0.764,3.94,B
462148,Male,Yes,62.0,Yes,Artist,0.0,Average,3.0,4.0,11.44,8.812999999999999,1.935,5.803999999999999,C
462265,Male,No,31.0,Yes,Doctor,3.0,Low,4.0,6.0,11.026,10.232000000000001,9.449,4.106,C
460455,Female,Yes,28.0,Yes,Homemaker,9.0,Average,2.0,3.0,-1.9,6.5,8.459,7.358,B
462402,Female,Yes,37.0,No,Entertainment,1.0,Average,2.0,4.0,9.979,8.276,10.001,9.554,D
459386,Male,Yes,70.0,No,Lawyer,0.0,High,2.0,6.0,3.57,-2.093,0.003,1.3,B
461526,Male,Yes,78.0,No,Entertainment,0.0,Low,2.0,6.0,5.196000000000001,0.61,3.0469999999999997,6.102,D
466782,Male,No,19.0,No,Artist,9.0,Low,3.0,4.0,10.74,12.161,15.463,12.765999999999998,D
461538,Female,No,38.0,Yes,Artist,8.0,Low,8.0,2.0,1.745,3.1210000000000004,7.861000000000001,5.401,B
460736,Male,No,19.0,No,Entertainment,0.0,Low,3.0,6.0,6.186,8.939,5.522,14.167,C
459859,Female,Yes,28.0,No,Doctor,9.0,Low,1.0,7.0,4.698,3.4589999999999996,3.5069999999999997,6.957000000000001,A
466252,Female,Yes,73.0,No,Executive,0.0,Low,3.0,4.0,4.7219999999999995,4.159,5.067,0.991,B
462240,Male,Yes,84.0,No,Lawyer,1.0,High,2.0,6.0,2.363,2.915,4.982,2.454,A
466920,Male,No,21.0,No,Healthcare,7.0,Low,4.0,3.0,15.96,7.921,9.812999999999999,3.174,D
466293,Male,Yes,79.0,No,Lawyer,0.0,High,2.0,6.0,2.032,5.499,6.091,1.548,B
466926,Male,No,20.0,No,Healthcare,0.0,Low,3.0,6.0,16.601,5.246,12.812999999999999,-5.8229999999999995,D
464422,Male,No,59.0,No,Entertainment,2.638210266264068,Low,1.0,3.0,6.5520000000000005,3.266,2.281,2.062,A
461517,Male,Yes,42.0,Yes,Artist,0.0,Average,3.0,6.0,4.419,3.3689999999999998,6.263999999999999,4.489,B
466763,Male,Yes,55.0,Yes,Homemaker,0.0,Low,4.0,6.0,-0.044000000000000004,7.526,4.648,-1.979,B
460822,Male,Yes,41.0,Yes,Artist,0.0,Low,2.0,6.0,6.619,3.333,2.911,5.257999999999999,A
460957,Male,Yes,48.0,Yes,Entertainment,1.0,Low,3.0,4.0,-0.29100000000000004,2.418,5.387432820897396,4.164,B
466715,Male,Yes,72.0,Yes,Executive,1.0,High,4.0,6.0,12.870999999999999,-5.724,4.696000000000001,10.026,C
459843,Male,Yes,52.0,No,Artist,2.638210266264068,Average,6.0,6.0,5.242000000000001,1.147,3.523,1.625,B
459653,Female,No,25.0,Yes,Artist,8.0,Low,1.0,6.0,8.589,4.372,12.035,-4.164,D
460045,Male,Yes,56.0,Yes,Artist,0.0,Low,2.0,6.0,2.028,9.029,0.9159999999999999,2.066,B
464249,Male,Yes,80.0,No,Lawyer,2.638210266264068,High,2.0,6.0,11.282,7.949,15.748,0.511,C
467723,Male,Yes,83.0,No,Executive,0.0,Low,7.0,6.0,5.4639999999999995,2.279,15.024000000000001,9.138,D
459764,Male,Yes,48.0,Yes,Artist,1.0,Average,2.0,6.0,0.287,5.52843433208488,1.9669999999999999,6.859,B
466664,Female,Yes,47.0,Yes,Doctor,1.0,Average,2.0,4.0,6.756,3.635,-0.449,2.319,A
464867,Female,Yes,47.0,Yes,Doctor,1.0,Average,2.0,4.0,7.05,6.2379999999999995,0.895,3.7060000000000004,B
459742,Female,Yes,83.0,No,Lawyer,1.0,High,2.0,6.0,21.416999999999998,9.435,4.593,16.401,C
463768,Female,Yes,38.0,No,Engineer,1.0,Low,1.0,4.0,8.521,4.178999999999999,2.767,3.258,A
465636,Male,No,29.0,Yes,Healthcare,3.0,Low,3.0,4.0,10.987,15.388,6.523,2.8369999999999997,D
467639,Male,Yes,50.0,Yes,Entertainment,0.0,Average,4.0,6.0,7.55,4.192,5.642,-3.799,B
464760,Female,Yes,52.0,No,Engineer,6.0,Average,4.0,4.0,3.807,1.5290000000000001,0.331,2.693,B
464986,Male,Yes,67.0,No,Lawyer,2.638210266264068,High,2.0,6.0,7.462000000000001,5.1770000000000005,1.097,11.482000000000001,A
462024,Male,No,33.0,Yes,Entertainment,1.0,Low,8.0,4.0,17.555,4.315,7.047999999999999,7.068,C
464730,Male,Yes,36.0,No,Executive,1.0,High,6.0,4.0,7.871,9.447000000000001,10.267999999999999,5.572,D
465823,Male,Yes,65.0,No,Entertainment,7.0,Average,4.0,4.0,8.007,8.787,7.204,4.582,D
465546,Female,No,25.0,No,Marketing,1.0,Low,9.0,5.0,12.456,4.335,5.784,1.3519999999999999,D
460460,Male,Yes,27.0,No,Entertainment,4.0,Low,4.0,3.0,1.5819999999999999,7.6160000000000005,2.557,2.17,B
467202,Male,Yes,22.0,No,Doctor,1.0,Low,4.0,6.0,6.348,3.42,2.515,-0.16,A
467184,Male,No,51.0,No,Engineer,0.0,Average,3.0,6.0,5.229,2.275,7.6579999999999995,5.191106528340076,D
465327,Female,No,42.0,Yes,Entertainment,1.0,Low,1.0,6.0,3.7310000000000003,5.987,3.661,1.7309999999999999,D
459314,Male,Yes,46.0,Yes,Artist,2.638210266264068,Average,4.0,6.0,16.199,17.881,9.258,14.76,C
466072,Female,No,23.0,No,Healthcare,1.0,Low,3.0,3.0,6.311,6.172999999999999,15.638,8.661,D
466086,Male,Yes,80.0,Yes,Lawyer,0.0,High,2.0,6.0,6.712000000000001,7.227,6.032,16.129,C
459343,Female,Yes,40.0,Yes,Entertainment,12.0,Low,6.0,6.0,6.377999999999999,3.159,2.983,3.537,A
459224,Female,Yes,48.0,Yes,Artist,0.0,Average,2.0,6.0,13.126,13.494000000000002,3.722,11.786,C
465473,Female,Yes,55.0,Yes,Artist,3.0,Low,1.0,6.0,4.25,4.776,6.02,6.053999999999999,A
466887,Male,Yes,36.0,Yes,Entertainment,1.0,Low,3.0,3.0,4.821000000000001,2.9189999999999996,2.66,3.5010000000000003,A
463682,Male,Yes,41.0,Yes,Artist,12.0,Average,2.0,6.0,5.395,5.52843433208488,2.7760000000000002,6.642,B
460963,Female,No,32.0,Yes,Artist,0.0,Low,3.0,6.0,0.331,8.062999999999999,7.84,0.243,B
467033,Male,Yes,37.0,Yes,Entertainment,8.0,Average,2.0,2.0,8.052999999999999,-1.071,-0.812,0.47700000000000004,D
463883,Male,No,30.0,No,Healthcare,0.0,Low,2.0,4.0,4.388999999999999,2.5069999999999997,6.209,2.19,B
466716,Female,Yes,79.0,Yes,Lawyer,1.0,Low,1.0,6.0,7.8229999999999995,6.143,9.022,15.161,C
464251,Male,Yes,65.0,Yes,Artist,0.0,Average,4.0,2.0,2.675,7.352,1.9869999999999999,1.936,B
463843,Male,Yes,49.0,Yes,Executive,0.0,High,4.0,6.0,3.766,4.274,3.3819999999999997,2.801,A
461476,Male,Yes,53.0,Yes,Artist,1.0,Average,4.0,2.0,6.796,13.42,3.9930000000000003,12.558,C
467787,Male,No,20.0,No,Healthcare,8.0,Low,5.0,6.0,9.38,7.445,2.728,7.685,D
463130,Female,Yes,78.0,No,Lawyer,1.0,High,2.0,6.0,1.159,4.169,4.508,2.5,B
467722,Male,No,32.0,Yes,Doctor,6.0,Low,5.0,6.0,13.542,-4.7669999999999995,13.769,-3.174,D
465241,Male,Yes,23.0,No,Healthcare,3.0,Low,2.0,4.0,5.482,1.1179999999999999,12.522,2.8489999999999998,D
460345,Female,Yes,40.0,Yes,Artist,1.0,Average,2.0,6.0,7.657,13.63,13.027999999999999,9.812999999999999,C
463512,Female,No,30.0,No,Engineer,0.0,Low,3.0,6.0,5.3870000000000005,4.024,3.697,3.409,B
466255,Male,Yes,45.0,Yes,Entertainment,0.0,Low,4.0,2.0,15.5,4.457,3.609,11.857000000000001,C
463449,Male,Yes,25.0,No,Healthcare,1.0,Average,2.0,6.0,10.797,-2.7260000000000004,10.322000000000001,2.331,D
459276,Female,No,20.0,No,Healthcare,0.0,Low,4.0,6.0,3.611,4.111000000000001,6.263,8.331,D
460564,Female,Yes,28.0,No,Homemaker,6.0,Average,3.0,3.0,11.712,10.374,-1.3969999999999998,17.698,C
463644,Female,No,27.0,Yes,Healthcare,1.0,Low,3.0,7.0,11.168,6.023,7.541,9.42,D
466253,Male,No,19.0,No,Healthcare,0.0,Low,3.0,2.0,18.024,4.343,1.5730000000000002,-0.395,D
463760,Female,No,27.0,No,Doctor,1.0,Low,3.0,6.0,8.732999999999999,4.319,3.892,5.319,A
461717,Female,No,26.0,Yes,Healthcare,0.0,Low,4.0,2.0,7.983,2.898,-1.906,5.899,A
462733,Male,Yes,55.0,No,Artist,0.0,Average,2.0,6.0,11.302,4.5969999999999995,7.561,8.673,C
466146,Female,Yes,41.0,No,Engineer,8.0,Average,3.0,6.0,17.005,7.032,5.387432820897396,6.071000000000001,C
461866,Male,No,25.0,No,Healthcare,0.0,Low,4.0,6.0,9.562000000000001,6.269,6.053,1.217,D
459876,Female,Yes,67.0,Yes,Artist,1.0,Average,2.0,6.0,-3.721,3.81,6.728,2.451,B
463434,Female,Yes,25.0,No,Engineer,2.638210266264068,Average,2.0,6.0,6.462000000000001,9.421,5.387432820897396,7.64,D
461869,Male,Yes,87.0,Yes,Lawyer,0.0,Low,1.0,6.0,2.7030000000000003,1.6269999999999998,7.026,0.040999999999999995,B
461228,Male,Yes,26.0,No,Doctor,9.0,Low,6.0,6.0,7.3260000000000005,8.71,6.377999999999999,1.262,D
462962,Female,Yes,37.0,Yes,Artist,4.0,Low,1.0,3.0,5.68,4.335,0.883,7.0760000000000005,A
465869,Male,No,42.0,Yes,Doctor,1.0,Low,1.0,6.0,5.981,5.52843433208488,1.355,2.331,A
464181,Female,No,31.0,Yes,Healthcare,6.0,Low,4.0,2.0,8.338,-2.053,4.735,0.902,D
459740,Female,No,20.0,No,Healthcare,0.0,Low,3.0,6.0,7.602,6.055,5.169,-4.312,D
463852,Male,Yes,51.0,Yes,Entertainment,2.638210266264068,High,4.0,6.0,17.383,5.587000000000001,10.216000000000001,7.526,D
462774,Female,Yes,88.0,Yes,Lawyer,0.0,Low,1.0,6.0,9.066,8.427,10.373,17.178,D
464567,Male,No,33.0,Yes,Healthcare,8.0,Low,4.0,2.0,10.989,10.045,14.799000000000001,4.68,D
459271,Female,No,55.0,Yes,Artist,1.0,Low,1.0,6.0,2.638,-0.7959999999999999,3.377,4.638999999999999,A
460990,Male,No,22.0,No,Healthcare,1.0,Low,3.0,6.0,11.58,9.339,7.184,8.421,D
463802,Female,No,39.0,Yes,Engineer,1.0,Low,3.0,6.0,8.434,2.15,6.098,3.596,B
466672,Male,Yes,62.0,Yes,Artist,0.0,Low,3.0,6.0,10.394,6.351,11.595,13.984000000000002,C
462919,Female,Yes,37.0,No,Homemaker,13.0,Average,3.0,6.0,5.593999999999999,1.416,6.824,2.4819999999999998,A
463153,Female,No,26.0,Yes,Homemaker,9.0,Low,1.0,2.0,7.9639999999999995,1.851,10.224,3.2689999999999997,D
460464,Male,No,27.0,Yes,Artist,9.0,Low,2.0,3.0,13.409,2.12,7.669,1.625,D
461375,Male,No,29.0,Yes,Healthcare,1.0,Low,4.0,2.0,3.7260000000000004,2.063,2.8489999999999998,9.756,D
467956,Female,No,31.0,Yes,Entertainment,1.0,Low,1.0,6.0,2.193,5.9479999999999995,4.891,-0.22,B
467024,Male,Yes,40.0,Yes,Entertainment,9.0,Average,5.0,6.0,9.609,0.099,1.6,11.405999999999999,B
461146,Male,Yes,56.0,Yes,Entertainment,0.0,Low,2.0,3.0,15.880999999999998,22.983,4.175,4.388999999999999,C
462388,Female,Yes,45.0,Yes,Artist,1.0,High,5.0,6.0,4.86,10.537,10.305,10.505999999999998,C
460355,Female,No,40.0,Yes,Entertainment,5.0,Low,1.0,3.0,5.532,5.081,5.132999999999999,6.595,A
461854,Male,No,30.0,Yes,Healthcare,9.0,Low,3.0,6.0,9.149,2.798,6.273,5.468999999999999,D
